usage_id,customer_id,year_month,order_count,purchase_amount,cart_add_count,review_count,app_login_count
EU02594,CUST00026,2024-05,2,101962,5,1,8
EU02595,CUST00026,2024-06,0,0,3,0,22
EU02596,CUST00026,2024-07,0,0,5,0,9
EU02597,CUST00026,2024-08,1,98897,1,1,12
EU02598,CUST00026,2024-09,5,334765,16,0,13
EU02599,CUST00026,2024-10,4,189932,8,3,10
EU02600,CUST00026,2024-11,0,0,2,0,4
EU02601,CUST00026,2024-12,3,297705,11,0,18
EU02602,CUST00136,2024-01,5,517370,9,1,9
EU02603,CUST00136,2024-02,5,119010,12,2,15
EU02604,CUST00136,2024-03,1,52902,4,0,11
EU02605,CUST00136,2024-04,2,292446,7,2,7
EU02606,CUST00136,2024-05,1,144354,7,1,8
EU02607,CUST00136,2024-06,2,68486,7,2,0
EU02608,CUST00136,2024-07,1,32947,1,1,4
EU02609,CUST00136,2024-08,0,0,0,0,12
EU02610,CUST00136,2024-09,0,0,0,0,8
EU02611,CUST00136,2024-10,1,58594,2,1,14
EU02612,CUST00136,2024-11,2,77246,7,2,7
EU02613,CUST00136,2024-12,1,123836,6,1,9
EU02614,CUST00271,2024-01,5,153580,6,3,9
EU02615,CUST00271,2024-02,3,255072,8,2,14
EU02616,CUST00271,2024-03,5,732590,12,0,4
EU02617,CUST00271,2024-04,0,0,0,0,8
EU02618,CUST00271,2024-05,1,83614,3,1,14
EU02619,CUST00271,2024-06,0,0,2,0,6
EU02620,CUST00271,2024-07,2,51138,7,1,9
EU02621,CUST00271,2024-08,1,84428,1,0,11
EU02622,CUST00271,2024-09,3,29949,10,1,4
EU02623,CUST00271,2024-10,4,68684,7,2,10
EU02624,CUST00271,2024-11,4,273528,14,2,11
EU02625,CUST00271,2024-12,3,64431,8,2,3
EU02626,CUST00049,2024-01,2,69354,2,1,9
EU02627,CUST00049,2024-02,1,31557,1,1,14
EU02628,CUST00049,2024-03,4,70320,16,0,9
EU02629,CUST00049,2024-04,3,117882,12,0,9
EU02630,CUST00049,2024-05,1,88085,4,1,16
EU02631,CUST00049,2024-06,4,573144,11,0,13
EU02632,CUST00049,2024-07,1,25025,1,1,6
EU02633,CUST00049,2024-08,2,185014,5,2,1
EU02634,CUST00049,2024-09,1,50604,12,0,9
EU02635,CUST00049,2024-10,2,97552,6,2,23
EU02636,CUST00049,2024-11,6,582666,13,3,18
EU02637,CUST00049,2024-12,1,86611,5,1,17
EU02638,CUST00351,2024-01,1,128534,1,1,19
EU02639,CUST00351,2024-02,3,267072,11,3,11
EU02640,CUST00351,2024-03,0,0,5,0,20
EU02641,CUST00351,2024-04,2,217418,4,1,23
EU02642,CUST00351,2024-05,3,446640,4,3,12
EU02643,CUST00351,2024-06,4,528896,16,2,16
EU02644,CUST00351,2024-07,4,104564,14,3,17
EU02645,CUST00351,2024-08,2,146684,7,1,9
EU02646,CUST00351,2024-09,3,289551,9,0,6
EU02647,CUST00351,2024-10,3,208899,7,1,13
EU02648,CUST00351,2024-11,0,0,0,0,10
EU02649,CUST00351,2024-12,2,92058,12,2,6
EU02650,CUST00298,2024-01,3,343794,7,3,9
EU02651,CUST00298,2024-02,3,117711,7,2,10
EU02652,CUST00298,2024-03,0,0,0,0,6
EU02653,CUST00298,2024-04,2,245734,2,1,13
EU02654,CUST00298,2024-05,0,0,2,0,15
EU02655,CUST00298,2024-06,2,65260,4,2,6
EU02656,CUST00298,2024-07,3,235047,11,3,5
EU02657,CUST00298,2024-08,4,438204,11,1,12
EU02658,CUST00298,2024-09,4,556820,9,0,8
EU02659,CUST00298,2024-10,0,0,0,0,17
EU02660,CUST00298,2024-11,3,265416,6,0,10
EU02661,CUST00298,2024-12,3,81801,5,0,11
EU02662,CUST00202,2024-01,3,384387,3,0,20
EU02663,CUST00202,2024-02,0,0,6,0,4
EU02664,CUST00202,2024-03,3,374565,8,1,7
EU02665,CUST00202,2024-04,1,82707,7,1,11
EU02666,CUST00202,2024-05,5,700795,16,2,10
EU02667,CUST00202,2024-06,0,0,0,0,11
EU02668,CUST00202,2024-07,2,134268,5,1,17
EU02669,CUST00202,2024-08,4,224928,7,1,15
EU02670,CUST00202,2024-09,6,585396,19,1,6
EU02671,CUST00202,2024-10,2,129896,2,0,10
EU02672,CUST00202,2024-11,2,234922,6,0,0
EU02673,CUST00202,2024-12,6,894306,19,0,11
EU02674,CUST00376,2024-01,5,283950,8,3,11
EU02675,CUST00376,2024-02,1,86931,8,1,21
EU02676,CUST00376,2024-03,4,301648,11,0,7
EU02677,CUST00376,2024-04,1,86738,1,1,9
EU02678,CUST00376,2024-05,5,230145,11,0,12
EU02679,CUST00376,2024-06,6,157776,21,3,19
EU02680,CUST00376,2024-07,3,145488,14,2,4
EU02681,CUST00376,2024-08,2,246408,9,1,8
EU02682,CUST00376,2024-09,0,0,5,0,7
EU02683,CUST00376,2024-10,5,718560,13,2,14
EU02684,CUST00376,2024-11,3,437871,11,1,6
EU02685,CUST00376,2024-12,2,142686,12,0,4
EU02686,CUST00295,2024-01,5,718890,15,3,10
EU02687,CUST00295,2024-02,4,403848,9,1,10
EU02688,CUST00295,2024-03,4,323980,11,0,17
EU02689,CUST00295,2024-04,2,259012,9,0,10
EU02690,CUST00295,2024-05,3,433551,15,3,7
EU02691,CUST00295,2024-06,4,250816,13,3,21
EU02692,CUST00295,2024-07,0,0,0,0,10
EU02693,CUST00295,2024-08,1,134417,4,1,14
EU02694,CUST00295,2024-09,0,0,0,0,6
EU02695,CUST00295,2024-10,0,0,1,0,12
EU02696,CUST00295,2024-11,2,216584,9,0,9
EU02697,CUST00295,2024-12,4,462420,7,0,3
EU02698,CUST00379,2024-01,0,0,4,0,20
EU02699,CUST00379,2024-02,4,52152,11,2,4
EU02700,CUST00379,2024-03,1,76865,1,1,3
EU02701,CUST00379,2024-04,4,274840,11,2,6
EU02702,CUST00379,2024-05,4,161848,10,3,9
EU02703,CUST00379,2024-06,4,472960,10,1,10
EU02704,CUST00379,2024-07,2,131802,9,2,11
EU02705,CUST00379,2024-08,4,533632,14,2,18
EU02706,CUST00379,2024-09,1,54956,6,1,8
EU02707,CUST00379,2024-10,4,522064,15,3,10
EU02708,CUST00379,2024-11,4,428180,12,1,11
EU02709,CUST00379,2024-12,2,143850,11,2,8
EU02710,CUST00117,2024-01,4,451108,15,0,5
EU02711,CUST00117,2024-02,2,157322,2,0,4
EU02712,CUST00117,2024-03,1,101545,4,1,13
EU02713,CUST00117,2024-04,2,147522,5,2,9
EU02714,CUST00117,2024-05,5,725340,15,1,7
EU02715,CUST00117,2024-06,5,153080,10,3,5
EU02716,CUST00117,2024-07,3,79803,5,1,12
EU02717,CUST00117,2024-08,3,54921,6,2,19
EU02718,CUST00117,2024-09,0,0,3,0,4
EU02719,CUST00117,2024-10,4,205900,12,3,9
EU02720,CUST00117,2024-11,1,69122,4,1,17
EU02721,CUST00117,2024-12,4,313956,8,0,2
EU02722,CUST00180,2024-03,4,83820,9,0,18
EU02723,CUST00180,2024-04,4,46200,14,2,5
EU02724,CUST00180,2024-05,1,45354,3,1,14
EU02725,CUST00180,2024-06,1,74772,1,1,17
EU02726,CUST00180,2024-07,2,165762,4,2,15
EU02727,CUST00180,2024-08,2,126368,7,0,0
EU02728,CUST00180,2024-09,3,312687,9,0,2
EU02729,CUST00180,2024-10,3,176832,4,3,4
EU02730,CUST00180,2024-11,2,161266,2,0,16
EU02731,CUST00180,2024-12,3,163194,11,0,2
EU02732,CUST00144,2024-01,0,0,5,0,14
EU02733,CUST00144,2024-02,0,0,1,0,5
EU02734,CUST00144,2024-03,1,116619,5,1,2
EU02735,CUST00144,2024-04,6,690150,22,2,3
EU02736,CUST00144,2024-05,3,184419,3,0,10
EU02737,CUST00144,2024-06,0,0,4,0,5
EU02738,CUST00144,2024-07,2,247202,4,0,13
EU02739,CUST00144,2024-08,3,403314,13,0,9
EU02740,CUST00144,2024-09,4,534604,10,0,8
EU02741,CUST00144,2024-10,3,442185,12,3,12
EU02742,CUST00144,2024-11,0,0,3,0,15
EU02743,CUST00144,2024-12,4,506508,14,3,12
EU02744,CUST00256,2024-08,2,146884,8,0,10
EU02745,CUST00256,2024-09,2,147438,5,2,13
EU02746,CUST00256,2024-10,6,621192,16,1,7
EU02747,CUST00256,2024-11,2,272818,8,1,20
EU02748,CUST00256,2024-12,4,341176,9,2,6
EU02749,CUST00226,2024-01,4,106276,11,2,11
EU02750,CUST00226,2024-02,4,303116,9,1,12
EU02751,CUST00226,2024-03,3,146139,13,0,10
EU02752,CUST00226,2024-04,0,0,0,0,16
EU02753,CUST00226,2024-05,6,485226,16,1,17
EU02754,CUST00226,2024-06,4,411652,6,2,9
EU02755,CUST00226,2024-07,2,219490,9,2,12
EU02756,CUST00226,2024-08,1,140551,9,1,14
EU02757,CUST00226,2024-09,4,360948,15,2,11
EU02758,CUST00226,2024-10,4,256264,13,3,8
EU02759,CUST00226,2024-11,2,25442,7,2,11
EU02760,CUST00226,2024-12,5,523090,14,1,10
EU02761,CUST00133,2024-01,1,33725,4,1,6
EU02762,CUST00133,2024-02,0,0,0,0,16
EU02763,CUST00133,2024-03,3,395355,8,1,16
EU02764,CUST00133,2024-04,2,262676,5,2,12
EU02765,CUST00133,2024-05,1,132765,3,1,9
EU02766,CUST00133,2024-06,1,70814,3,1,12
EU02767,CUST00133,2024-07,1,70799,6,1,3
EU02768,CUST00133,2024-08,2,115446,9,2,13
EU02769,CUST00133,2024-09,4,396564,11,2,15
EU02770,CUST00133,2024-10,1,91967,4,1,5
EU02771,CUST00133,2024-11,2,136372,7,2,13
EU02772,CUST00133,2024-12,3,173508,10,3,15
EU02773,CUST00275,2024-09,4,408240,12,0,11
EU02774,CUST00275,2024-10,0,0,3,0,7
EU02775,CUST00275,2024-11,2,139726,4,1,5
EU02776,CUST00275,2024-12,1,139533,4,1,16
EU02777,CUST00391,2024-01,3,284586,5,2,9
EU02778,CUST00391,2024-02,2,220326,6,2,8
EU02779,CUST00391,2024-03,1,58229,2,1,21
EU02780,CUST00391,2024-04,1,131119,8,1,6
EU02781,CUST00391,2024-05,4,92160,9,2,13
EU02782,CUST00391,2024-06,1,98820,9,1,13
EU02783,CUST00391,2024-07,3,370668,14,0,15
EU02784,CUST00391,2024-08,1,142422,4,1,11
EU02785,CUST00391,2024-09,3,171636,11,0,16
EU02786,CUST00391,2024-10,1,95431,4,1,11
EU02787,CUST00391,2024-11,3,146991,9,1,4
EU02788,CUST00391,2024-12,3,184440,9,1,1
EU02789,CUST00330,2024-01,1,87949,1,0,7
EU02790,CUST00330,2024-02,1,91384,1,1,22
EU02791,CUST00330,2024-03,0,0,1,0,19
EU02792,CUST00330,2024-04,4,350068,10,2,3
EU02793,CUST00330,2024-05,2,41328,8,2,11
EU02794,CUST00330,2024-06,4,414308,8,2,2
EU02795,CUST00330,2024-07,2,196202,3,0,22
EU02796,CUST00330,2024-08,2,53566,6,1,10
EU02797,CUST00165,2024-01,5,51945,12,0,0
EU02798,CUST00165,2024-02,1,56773,3,1,6
EU02799,CUST00165,2024-03,0,0,1,0,13
EU02800,CUST00165,2024-04,1,95633,2,1,10
EU02801,CUST00165,2024-05,2,198904,2,2,9
EU02802,CUST00165,2024-06,4,441192,13,3,3
EU02803,CUST00165,2024-07,2,266612,8,2,7
EU02804,CUST00165,2024-08,4,285972,12,0,23
EU02805,CUST00165,2024-09,3,121662,7,0,14
EU02806,CUST00165,2024-10,2,115130,6,1,4
EU02807,CUST00165,2024-11,1,90282,1,1,13
EU02808,CUST00165,2024-12,0,0,5,0,18
EU02809,CUST00321,2024-01,2,212332,5,2,10
EU02810,CUST00321,2024-02,1,93479,2,1,13
EU02811,CUST00321,2024-03,1,140193,2,1,4
EU02812,CUST00321,2024-04,0,0,3,0,4
EU02813,CUST00321,2024-05,2,110618,8,0,3
EU02814,CUST00321,2024-06,1,57828,1,1,17
EU02815,CUST00321,2024-07,0,0,3,0,22
EU02816,CUST00321,2024-08,2,229544,3,1,10
EU02817,CUST00321,2024-09,3,351996,5,2,17
EU02818,CUST00242,2024-01,3,216345,8,3,7
EU02819,CUST00242,2024-02,0,0,0,0,3
EU02820,CUST00242,2024-03,3,202590,9,2,17
EU02821,CUST00242,2024-04,3,83814,9,1,5
EU02822,CUST00242,2024-05,6,425952,18,0,3
EU02823,CUST00242,2024-06,1,117238,6,1,2
EU02824,CUST00242,2024-07,3,250146,9,0,14
EU02825,CUST00242,2024-08,3,381114,6,0,9
EU02826,CUST00242,2024-09,1,10993,3,1,3
EU02827,CUST00242,2024-10,0,0,4,0,9
EU02828,CUST00242,2024-11,6,390306,17,0,11
EU02829,CUST00242,2024-12,3,207129,12,0,10
EU02830,CUST00148,2024-01,0,0,0,0,16
EU02831,CUST00148,2024-02,5,121460,15,0,5
EU02832,CUST00148,2024-03,6,254310,10,1,11
EU02833,CUST00148,2024-04,3,109917,7,3,13
EU02834,CUST00148,2024-05,4,486376,12,0,15
EU02835,CUST00148,2024-06,2,90278,2,2,14
EU02836,CUST00148,2024-07,3,336636,14,1,3
EU02837,CUST00148,2024-08,1,42375,4,0,17
EU02838,CUST00148,2024-09,3,271272,9,1,10
EU02839,CUST00148,2024-10,0,0,4,0,11
EU02840,CUST00148,2024-11,3,211644,7,3,12
EU02841,CUST00148,2024-12,5,651255,16,1,9
EU02842,CUST00240,2024-01,1,95620,3,1,10
EU02843,CUST00240,2024-02,1,55182,6,0,16
EU02844,CUST00240,2024-03,3,161709,8,1,5
EU02845,CUST00240,2024-04,3,75246,10,2,14
EU02846,CUST00240,2024-05,2,220418,10,1,12
EU02847,CUST00240,2024-06,3,247455,8,3,17
EU02848,CUST00240,2024-07,7,413119,19,3,14
EU02849,CUST00240,2024-08,3,256236,11,0,13
EU02850,CUST00240,2024-09,1,30582,5,1,3
EU02851,CUST00240,2024-10,0,0,2,0,9
EU02852,CUST00240,2024-11,1,100238,6,0,13
EU02853,CUST00240,2024-12,0,0,1,0,19
EU02854,CUST00120,2024-08,1,76743,3,1,6
EU02855,CUST00120,2024-09,4,402732,9,0,18
EU02856,CUST00120,2024-10,3,411468,4,0,10
EU02857,CUST00120,2024-11,4,582872,10,2,0
EU02858,CUST00120,2024-12,3,112170,10,1,14
EU02859,CUST00102,2024-01,4,356932,10,0,15
EU02860,CUST00102,2024-02,1,84414,7,0,13
EU02861,CUST00102,2024-03,3,217488,6,3,16
EU02862,CUST00102,2024-04,0,0,8,0,7
EU02863,CUST00102,2024-05,3,60222,8,3,11
EU02864,CUST00102,2024-06,2,117230,8,0,7
EU02865,CUST00102,2024-07,3,51225,7,3,12
EU02866,CUST00102,2024-08,4,301400,14,3,7
EU02867,CUST00102,2024-09,5,597125,13,2,6
EU02868,CUST00102,2024-10,3,326373,10,0,8
EU02869,CUST00102,2024-11,3,381483,8,3,13
EU02870,CUST00102,2024-12,0,0,0,0,11
EU02871,CUST00306,2024-01,0,0,4,0,12
EU02872,CUST00306,2024-02,3,335391,6,2,13
EU02873,CUST00306,2024-03,1,61739,4,1,16
EU02874,CUST00306,2024-04,3,68331,5,3,16
EU02875,CUST00306,2024-05,1,140194,1,1,9
EU02876,CUST00306,2024-06,1,30198,1,0,0
EU02877,CUST00306,2024-07,3,210408,6,3,20
EU02878,CUST00306,2024-08,2,154606,9,2,11
EU02879,CUST00306,2024-09,2,60462,9,1,9
EU02880,CUST00306,2024-10,1,95940,6,1,12
EU02881,CUST00306,2024-11,4,53348,12,1,10
EU02882,CUST00306,2024-12,1,21034,7,0,21
EU02883,CUST00084,2024-01,6,463290,17,2,6
EU02884,CUST00084,2024-02,1,112653,5,1,12
EU02885,CUST00084,2024-03,4,550156,11,0,11
EU02886,CUST00084,2024-04,1,50006,1,0,8
EU02887,CUST00084,2024-05,4,531116,11,0,13
EU02888,CUST00084,2024-06,0,0,0,0,15
EU02889,CUST00084,2024-07,4,279928,9,2,9
EU02890,CUST00084,2024-08,3,269457,6,0,8
EU02891,CUST00084,2024-09,2,173544,5,2,9
EU02892,CUST00084,2024-10,0,0,3,0,15
EU02893,CUST00084,2024-11,0,0,3,0,11
EU02894,CUST00084,2024-12,3,280263,8,1,14
EU02895,CUST00058,2024-01,2,63610,8,0,6
EU02896,CUST00058,2024-02,2,255886,7,0,14
EU02897,CUST00058,2024-03,0,0,3,0,0
EU02898,CUST00058,2024-04,2,28962,6,0,15
EU02899,CUST00058,2024-05,1,71736,8,1,0
EU02900,CUST00058,2024-06,3,38319,3,2,11
EU02901,CUST00058,2024-07,4,52860,12,1,14
EU02902,CUST00058,2024-08,1,77670,9,1,12
EU02903,CUST00058,2024-09,2,220162,3,0,7
EU02904,CUST00058,2024-10,2,46556,6,2,2
EU02905,CUST00058,2024-11,3,364479,10,3,11
EU02906,CUST00058,2024-12,1,115088,6,0,16
EU02907,CUST00174,2024-01,4,234740,11,0,2
EU02908,CUST00174,2024-02,5,492395,13,1,7
EU02909,CUST00174,2024-03,1,57023,3,1,11
EU02910,CUST00174,2024-04,0,0,4,0,2
EU02911,CUST00174,2024-05,3,34413,5,2,0
EU02912,CUST00174,2024-06,4,505496,11,0,18
EU02913,CUST00174,2024-07,1,135071,3,0,16
EU02914,CUST00174,2024-08,0,0,2,0,12
EU02915,CUST00174,2024-09,3,298758,8,1,11
EU02916,CUST00174,2024-10,3,137319,7,1,20
EU02917,CUST00174,2024-11,0,0,0,0,12
EU02918,CUST00174,2024-12,5,520260,13,3,9
EU02919,CUST00359,2024-01,1,41692,1,1,6
EU02920,CUST00359,2024-02,0,0,3,0,4
EU02921,CUST00359,2024-03,2,280062,8,0,11
EU02922,CUST00359,2024-04,2,270172,9,2,5
EU02923,CUST00359,2024-05,5,511885,14,3,13
EU02924,CUST00359,2024-06,0,0,0,0,6
EU02925,CUST00359,2024-07,2,181628,4,2,7
EU02926,CUST00359,2024-08,4,504636,9,3,5
EU02927,CUST00359,2024-09,2,58318,4,1,13
EU02928,CUST00359,2024-10,2,262050,2,2,2
EU02929,CUST00359,2024-11,2,175238,6,2,7
EU02930,CUST00359,2024-12,4,547788,4,1,12
EU02931,CUST00171,2024-01,1,45381,1,1,10
EU02932,CUST00171,2024-02,0,0,0,0,9
EU02933,CUST00171,2024-03,0,0,1,0,3
EU02934,CUST00171,2024-04,4,419256,15,1,6
EU02935,CUST00171,2024-05,4,279616,10,0,13
EU02936,CUST00171,2024-06,3,255603,6,2,0
EU02937,CUST00171,2024-07,2,91034,5,2,6
EU02938,CUST00171,2024-08,4,374352,11,3,8
EU02939,CUST00171,2024-09,1,138703,5,1,3
EU02940,CUST00171,2024-10,1,50138,3,1,12
EU02941,CUST00171,2024-11,3,252594,9,2,12
EU02942,CUST00171,2024-12,4,560748,14,2,10
EU02943,CUST00200,2024-01,0,0,0,0,5
EU02944,CUST00200,2024-02,4,136724,11,0,8
EU02945,CUST00200,2024-03,2,241248,2,2,11
EU02946,CUST00200,2024-04,4,222588,17,1,10
EU02947,CUST00200,2024-05,1,123658,1,0,1
EU02948,CUST00200,2024-06,2,83410,5,0,11
EU02949,CUST00200,2024-07,2,276202,8,1,21
EU02950,CUST00200,2024-08,3,74340,10,2,10
EU02951,CUST00200,2024-09,1,22153,1,1,10
EU02952,CUST00200,2024-10,3,422301,12,2,1
EU02953,CUST00200,2024-11,3,344025,9,3,16
EU02954,CUST00200,2024-12,4,383456,11,0,13
EU02955,CUST00205,2024-10,1,57880,6,1,6
EU02956,CUST00205,2024-11,5,683285,14,1,18
EU02957,CUST00205,2024-12,4,394644,12,2,8
EU02958,CUST00332,2024-01,1,102090,1,1,8
EU02959,CUST00332,2024-02,1,39011,6,1,7
EU02960,CUST00332,2024-03,2,80914,8,0,12
EU02961,CUST00332,2024-04,4,83948,15,1,8
EU02962,CUST00332,2024-05,3,239328,4,0,22
EU02963,CUST00332,2024-06,0,0,0,0,10
EU02964,CUST00332,2024-07,1,82344,2,1,16
EU02965,CUST00332,2024-08,2,60540,12,0,14
EU02966,CUST00332,2024-09,3,126285,3,2,11
EU02967,CUST00332,2024-10,0,0,3,0,14
EU02968,CUST00332,2024-11,2,189614,8,1,11
EU02969,CUST00332,2024-12,2,209988,2,1,15
EU02970,CUST00209,2024-01,2,286218,9,2,11
EU02971,CUST00209,2024-02,0,0,0,0,15
EU02972,CUST00209,2024-03,2,161168,2,1,9
EU02973,CUST00209,2024-04,3,107577,14,2,10
EU02974,CUST00209,2024-05,2,102872,7,0,7
EU02975,CUST00209,2024-06,1,32014,1,1,5
EU02976,CUST00209,2024-07,4,580620,14,3,13
EU02977,CUST00209,2024-08,4,392372,11,0,6
EU02978,CUST00209,2024-09,3,99186,11,0,8
EU02979,CUST00209,2024-10,5,264165,7,0,14
EU02980,CUST00209,2024-11,1,125330,1,1,8
EU02981,CUST00209,2024-12,3,197598,8,1,3
EU02982,CUST00259,2024-01,4,496396,12,2,12
EU02983,CUST00259,2024-02,2,271322,3,0,4
EU02984,CUST00259,2024-03,1,130422,1,1,5
EU02985,CUST00259,2024-04,3,172623,4,1,19
EU02986,CUST00259,2024-05,2,170668,7,0,13
EU02987,CUST00259,2024-06,1,131429,4,1,10
EU02988,CUST00259,2024-07,4,343456,13,2,12
EU02989,CUST00259,2024-08,2,167484,12,0,12
EU02990,CUST00259,2024-09,2,250346,11,2,13
EU02991,CUST00259,2024-10,2,279694,4,1,8
EU02992,CUST00259,2024-11,0,0,4,0,12
EU02993,CUST00259,2024-12,4,57024,10,2,8
EU02994,CUST00152,2024-01,4,186280,14,2,8
EU02995,CUST00152,2024-02,2,255764,5,2,7
EU02996,CUST00152,2024-03,0,0,1,0,12
EU02997,CUST00201,2024-02,1,101651,7,0,0
EU02998,CUST00201,2024-03,2,45872,10,2,9
EU02999,CUST00201,2024-04,1,83745,6,1,14
EU03000,CUST00201,2024-05,2,116172,3,1,20
EU03001,CUST00201,2024-06,1,31259,7,0,10
EU03002,CUST00201,2024-07,3,389949,5,1,16
EU03003,CUST00201,2024-08,3,445764,6,3,14
EU03004,CUST00201,2024-09,0,0,0,0,14
EU03005,CUST00201,2024-10,5,260630,15,0,8
EU03006,CUST00201,2024-11,1,24023,7,0,14
EU03007,CUST00201,2024-12,2,187136,7,0,11
EU03008,CUST00140,2024-01,3,177837,7,0,2
EU03009,CUST00140,2024-02,4,124944,8,3,8
EU03010,CUST00140,2024-03,1,84776,7,0,5
EU03011,CUST00140,2024-04,1,17191,2,1,11
EU03012,CUST00140,2024-05,4,413048,5,0,11
EU03013,CUST00140,2024-06,2,124466,2,2,5
EU03014,CUST00140,2024-07,0,0,1,0,2
EU03015,CUST00140,2024-08,1,58514,3,0,8
EU03016,CUST00374,2024-01,2,126432,7,2,17
EU03017,CUST00374,2024-02,2,235616,5,2,2
EU03018,CUST00374,2024-03,4,187204,12,3,5
EU03019,CUST00374,2024-04,2,73576,9,1,8
EU03020,CUST00374,2024-05,2,88224,7,2,13
EU03021,CUST00310,2024-01,4,51952,16,3,4
EU03022,CUST00310,2024-02,3,293892,3,0,13
EU03023,CUST00310,2024-03,1,117163,4,1,11
EU03024,CUST00310,2024-04,4,236632,12,0,2
EU03025,CUST00310,2024-05,1,148242,6,1,4
EU03026,CUST00310,2024-06,3,345366,9,3,10
EU03027,CUST00310,2024-07,4,47796,13,1,9
EU03028,CUST00310,2024-08,2,70532,10,2,14
EU03029,CUST00310,2024-09,3,115626,9,0,15
EU03030,CUST00310,2024-10,0,0,1,0,7
EU03031,CUST00310,2024-11,4,348512,9,2,10
EU03032,CUST00310,2024-12,5,735865,12,0,17
EU03033,CUST00203,2024-01,1,120419,1,1,11
EU03034,CUST00203,2024-02,0,0,2,0,0
EU03035,CUST00203,2024-03,1,106357,4,1,16
EU03036,CUST00203,2024-04,1,69358,1,1,18
EU03037,CUST00203,2024-05,4,45512,11,2,14
EU03038,CUST00203,2024-06,4,271436,7,2,8
EU03039,CUST00203,2024-07,0,0,3,0,20
EU03040,CUST00203,2024-08,2,71446,5,1,21
EU03041,CUST00203,2024-09,3,392916,11,3,15
EU03042,CUST00203,2024-10,2,292868,7,1,8
EU03043,CUST00203,2024-11,0,0,3,0,8
EU03044,CUST00203,2024-12,0,0,1,0,7
EU03045,CUST00031,2024-01,0,0,5,0,5
EU03046,CUST00031,2024-02,0,0,3,0,1
EU03047,CUST00031,2024-03,0,0,0,0,13
EU03048,CUST00031,2024-04,3,185304,7,0,6
EU03049,CUST00031,2024-05,5,171930,19,1,9
EU03050,CUST00031,2024-06,3,352725,9,2,13
EU03051,CUST00031,2024-07,2,179062,6,1,9
EU03052,CUST00031,2024-08,3,221403,16,3,12
EU03053,CUST00031,2024-09,3,436476,14,0,14
EU03054,CUST00031,2024-10,0,0,3,0,14
EU03055,CUST00031,2024-11,0,0,0,0,2
EU03056,CUST00031,2024-12,3,306954,11,3,12
EU03057,CUST00094,2024-01,1,44336,1,1,11
EU03058,CUST00094,2024-02,0,0,8,0,12
EU03059,CUST00094,2024-03,1,86829,9,0,10
EU03060,CUST00094,2024-04,3,222849,9,1,7
EU03061,CUST00094,2024-05,3,181911,7,3,5
EU03062,CUST00094,2024-06,0,0,2,0,10
EU03063,CUST00094,2024-07,3,361323,9,1,10
EU03064,CUST00094,2024-08,3,280287,12,2,13
EU03065,CUST00094,2024-09,1,21505,5,0,0
EU03066,CUST00094,2024-10,3,358851,8,3,14
EU03067,CUST00094,2024-11,3,308136,8,1,10
EU03068,CUST00094,2024-12,0,0,0,0,3
EU03069,CUST00285,2024-01,1,101573,1,1,5
EU03070,CUST00285,2024-02,3,432702,12,1,16
EU03071,CUST00285,2024-03,3,51252,6,1,14
EU03072,CUST00285,2024-04,3,94137,12,1,8
EU03073,CUST00285,2024-05,3,344256,9,3,16
EU03074,CUST00285,2024-06,3,191169,6,1,10
EU03075,CUST00285,2024-07,2,272968,5,2,13
EU03076,CUST00285,2024-08,2,281252,5,2,10
EU03077,CUST00285,2024-09,2,129528,13,1,15
EU03078,CUST00285,2024-10,4,354944,10,3,17
EU03079,CUST00285,2024-11,1,81111,4,1,7
EU03080,CUST00285,2024-12,3,333924,10,2,13
EU03081,CUST00320,2024-01,3,33387,9,1,4
EU03082,CUST00320,2024-02,3,103599,3,3,15
EU03083,CUST00320,2024-03,5,637260,15,0,10
EU03084,CUST00320,2024-04,3,138384,12,1,10
EU03085,CUST00320,2024-05,0,0,0,0,1
EU03086,CUST00320,2024-06,4,104476,8,3,14
EU03087,CUST00320,2024-07,1,13400,4,1,7
EU03088,CUST00320,2024-08,3,226188,3,2,13
EU03089,CUST00320,2024-09,3,113091,9,3,11
EU03090,CUST00320,2024-10,3,268581,6,0,10
EU03091,CUST00320,2024-11,3,281517,8,2,14
EU03092,CUST00320,2024-12,3,157806,7,1,14
EU03093,CUST00113,2024-01,3,370371,9,3,9
EU03094,CUST00113,2024-02,2,205038,9,0,7
EU03095,CUST00113,2024-03,2,285828,4,0,15
EU03096,CUST00113,2024-04,3,67344,10,3,19
EU03097,CUST00113,2024-05,3,434631,12,1,13
EU03098,CUST00113,2024-06,1,13946,1,0,9
EU03099,CUST00113,2024-07,5,202735,16,1,16
EU03100,CUST00113,2024-08,2,102130,4,2,13
EU03101,CUST00113,2024-09,0,0,3,0,15
EU03102,CUST00113,2024-10,4,366296,4,1,10
EU03103,CUST00113,2024-11,3,313029,10,2,13
EU03104,CUST00113,2024-12,4,82276,14,0,8
EU03105,CUST00337,2024-05,2,214274,3,2,6
EU03106,CUST00337,2024-06,3,173655,10,0,4
EU03107,CUST00337,2024-07,0,0,7,0,13
EU03108,CUST00337,2024-08,3,249426,9,1,0
EU03109,CUST00337,2024-09,2,177164,11,2,16
EU03110,CUST00337,2024-10,0,0,1,0,6
EU03111,CUST00337,2024-11,4,278440,6,2,11
EU03112,CUST00337,2024-12,1,129562,1,1,12
